,Stock_1,Stock_2,Stock_3,Stock_4,Stock_5,Stock_6,Stock_7,Stock_8,Stock_9,Stock_10
2022-06-27,53.35313484140665,221.23953524043068,144.1111146338673,137.0478945746239,35.620562236857026,28.033328263513326,57.69441747228198,90.47511104359626,83.1351220283912,100.6714595094632
2022-06-28,53.46755521508615,219.02771053334973,143.12800898097407,139.84905254930018,36.14288742699756,28.806006786640285,56.55134887613667,89.85410513787313,84.39708274577903,101.57363352075014
2022-06-29,55.106207869416515,220.86989437113786,148.41833250997888,141.3594721079149,36.91068339673392,28.619623311587233,56.56750809821105,91.49114702262013,87.11969578839256,103.05505845353174
2022-06-30,55.01454225035458,226.9541312208497,141.9117361687284,137.3385457409814,37.41387509717797,28.627698828417437,57.252556065481926,91.6090013847038,88.1145080929042,101.37649184708825
2022-07-01,55.64224286807199,231.46786092730457,145.37594527444182,142.8693181129326,37.59652847071025,28.784527710417947,55.50844572743169,90.63536002904905,87.7742414534512,103.50604607765187
2022-07-02,54.96229340928679,235.15440334614595,145.37123010171143,142.3630803569766,37.78367945464438,28.559342681693575,55.03214191141572,87.54508234217434,87.33896160418325,102.51245397663037
2022-07-03,54.395103438682426,237.1149940722348,147.2861528449404,143.0241988554335,38.53588842424892,28.888096087180077,54.707390429231204,86.73466650926517,87.88539299070153,103.68881946557282
2022-07-04,55.91582115212545,242.76389386203434,145.69112332498392,142.73241152556503,39.05305376946883,29.505144535849325,55.73476181574242,86.62385805870593,85.68118751814309,101.61724879409037
2022-07-05,56.22071168866064,244.42549414683924,142.48976668319102,142.85964208642466,39.54607854453718,28.825802357383907,56.96649693273503,85.9697939661942,87.8362632166222,100.53308939604585
2022-07-06,55.066359382951376,242.1858869442591,142.2186140060384,141.7496800776418,39.37523836087194,29.018338625360304,56.771467151845954,85.85612058846088,84.83362201867902,101.32066162924255
2022-07-07,54.9681173659747,249.98569161862628,139.5461408889342,136.6231743916278,39.86197024630875,29.219451392565166,55.62646270984754,83.22935437344282,87.4420806815515,104.18623363710387
2022-07-08,52.23350106486779,247.69470760094092,144.19077246779656,135.3223508345756,39.47083484080384,29.054209943975952,54.37943203558963,80.39160668257071,89.28281921887987,100.34606053524863
2022-07-09,52.49181813800847,252.0867285654128,140.00570364651378,132.8208673737499,40.428538748349936,29.36386490231361,53.7080791127144,82.32462126282518,91.43727743644568,100.88602809165913
2022-07-10,51.54679719847621,250.0022299436565,140.80761919856394,132.31988079795843,41.18775208161612,28.465463313925774,52.102998636027735,82.62242417782872,90.53836777769374,99.62081920851449
2022-07-11,49.72404397570249,250.09996003937007,140.6590527754009,134.04924601787494,41.2445138561739,28.38997058343714,53.32950388749355,80.45363957252758,91.50964386505397,96.2911982170165
2022-07-12,48.89030911592823,244.03425003115913,142.85879870263014,133.87388216796862,41.233375160999536,27.76156824412997,53.00985377836536,79.22516832575634,92.21144050200554,94.38253115774961
2022-07-13,50.19059026743815,235.85626966334138,140.55442961473832,138.36454903683378,40.87453037616341,27.031506368637697,53.24211280830775,78.47190771755223,90.66990449513868,92.31390993884804
2022-07-14,52.969516374381385,234.66966780725826,135.14148917441145,142.49807858076815,41.37407510162205,26.61713152440853,52.2484881726395,79.52888161976043,90.22214327170732,88.75801908132483
2022-07-15,54.8629011057829,232.63277985526352,139.18376500711935,146.14156908278014,40.545758220204604,27.167142534597325,51.56775040540537,76.55974942001106,89.45598014035224,89.46388942072703
2022-07-16,54.35515960664201,231.20418967327646,142.36708156046865,146.45283303032943,39.861914831467274,27.548585691930917,51.771624091364245,72.69868078528644,90.22235473530024,90.16497982430663
2022-07-17,54.37703335083869,235.3274878788241,140.4525473152577,147.43845997806798,38.61267481151042,27.772880978159392,53.79388553907396,71.2521858973814,88.85133198568347,88.88460926264136
2022-07-18,54.51841170803795,230.3242547665294,141.63585266299816,149.93559552622568,39.02532631530098,26.79060115543565,54.86456424850855,72.58797544247241,90.32655085960411,89.54740801440892
2022-07-19,54.75849914174887,235.07994114157597,147.08462212150803,147.0777017375217,39.86681022289506,26.744404997725713,54.72227513862208,70.35730240207128,89.81206995794673,87.76135817261552
2022-07-20,54.25049969414892,229.91670933235503,145.76407171120584,145.88310617826556,39.94395642232569,25.880694511982888,53.14023430264626,70.86656863785953,88.37967859879808,89.6474020483658
2022-07-21,54.49491959385448,232.70680447081264,149.8766368423314,144.97947467339887,39.485010983798624,26.331899878446656,53.68174770599826,70.60105951268147,90.83921075686415,89.26685902883185
2022-07-22,54.530639528722496,232.80557757597347,147.07516104671623,145.20444045360023,40.58803280272486,26.566237101037984,53.71509848637489,70.37264068378583,91.44032475138219,90.60544526742919
2022-07-23,55.19508319020549,231.26037775930075,148.0305071518913,146.59822808489787,39.77043153887516,26.65562214993242,51.393205464140564,71.05178411136704,92.64796441851283,91.96008025912566
2022-07-24,54.75899031281492,232.6897835155602,152.2462793502182,150.74335059209204,39.74722732212728,26.729895178628325,52.53507115841536,68.91909089572079,92.04931822027231,94.41646358478322
2022-07-25,55.82701025311828,234.4082616851901,147.66113172948667,150.5928778769429,39.278277295015904,26.90686788207537,51.68468944486483,67.50525241787834,88.24792939972247,96.72363313571962
2022-07-26,55.38065040429376,235.14498708496748,147.6545220732563,147.3779189187824,38.28919928053017,26.36587025657418,50.93715472132033,68.0002093627311,86.84352067587288,100.10217151822621
2022-07-27,56.51833625291789,238.94662100229053,147.30115851212662,151.84134978856815,38.12225405944468,26.349385568781624,51.11031510991821,68.95469163658183,87.9497474744234,99.15095007591607
2022-07-28,55.9158578878137,242.00467398990781,149.4082620604753,150.64681047388902,36.91211032279665,26.24013253381491,51.74768711106128,71.44453087498916,85.84254546896668,98.30505117605158
2022-07-29,55.48038120366847,248.56689857316576,149.3038510833291,147.91309342933542,37.32456276119738,26.02777716593169,50.480502920571425,70.16885547266801,88.81963697531906,99.06044531998282
2022-07-30,55.599952582769184,247.3245923554925,150.17623002768656,148.74210474260192,37.54266423650318,26.0875604142987,51.35765046165585,70.20127958297434,87.08243352816203,97.84710763404699
2022-07-31,53.399285672400346,257.3502266955789,152.76753466885714,146.2727760919968,37.331040105549114,25.755269344352584,52.942082471702925,68.20773570732506,87.28181060381507,97.63472492419233
2022-08-01,54.28233751732459,256.8148907289113,147.3955899584661,145.5381420360096,36.60520357060628,25.7962611974699,54.46064885063255,65.83489056050017,85.88491281917425,96.55548443398851
2022-08-02,53.868020958758066,260.6163965599683,146.8839963222569,146.74844515910684,36.147072577510286,25.91488496687107,55.30783612367426,64.87067334621128,87.22705029917698,96.6566219951013
2022-08-03,54.99435844167499,259.5665299888977,148.0039710927911,146.62926713185493,36.07751674513374,26.0490880121089,55.90162931443137,63.24947100168509,89.72808291731593,93.06164704412765
2022-08-04,54.24114238911138,259.0771480772232,149.22457751136184,151.25152758417659,34.736665899458124,25.78458863143581,53.52376016946189,63.28947246412213,90.21563586126177,96.02248848167248
2022-08-05,54.37200973396535,264.48680913836097,150.9670343479245,149.93488849067077,33.75781392492281,25.926405054118888,51.92650195918071,64.92893191134337,89.92322514957648,98.31776666628069
2022-08-06,53.8498052562246,265.90895887095166,151.5991298706434,149.7998147944482,33.46570113800101,26.12990452813476,50.96465358886507,63.35838502884025,92.15840520058804,99.74763731946233
2022-08-07,53.9207702620496,274.7644844172339,150.78726947768243,153.76262874209556,33.583215335075124,25.594371742842146,52.84834815270309,64.6137818142934,91.93534309631659,101.19830962076492
2022-08-08,53.485410259677565,279.3208985596975,143.57638531836676,150.62648206482405,34.24094915230232,25.466576209785458,53.06771350183691,62.8733635158425,95.33302882124124,103.60790137071773
2022-08-09,53.27073563492041,277.0600983520485,146.53292276878005,156.59873305895232,34.89410228075679,26.57274377262288,52.08877198026299,61.84301139476161,93.06612166375847,104.52329924708468
2022-08-10,53.45782624048406,276.2181064877714,148.90458340987527,160.45835502473076,33.82936987764557,26.25548007788609,52.94317743356998,61.26448401964887,91.58040278745648,106.65251709397783
2022-08-11,52.07914882719613,274.55207041851133,149.88331544492746,158.61687103540177,34.35924312482637,25.956757316104838,54.43471326912783,61.11040837897968,92.80990657742981,108.24382374193819
2022-08-12,51.42551384323758,263.2762907483106,150.9647408164245,158.84619406406713,34.74119835715757,25.8391589435834,53.96610910178168,63.56518049736469,90.07692571947553,109.83273586624559
2022-08-13,50.83452992699038,261.5082397684847,150.00731387779084,156.29374453141253,35.13809862904213,26.557820161775947,54.47340527222499,63.69661040235268,88.29981516819463,110.96802252445157
2022-08-14,53.02687032473434,259.51714414932513,148.87930814177622,154.5398501054746,34.79415691619969,25.099636725043247,54.914678406691195,62.61943425131026,85.4560964529651,112.63962251059381
2022-08-15,51.87934998920483,257.7593356358118,153.24576671437478,150.1842501416151,33.72764764691799,25.23482647555965,56.17715298523489,60.64774649765803,86.15288792244594,113.94849388779608
2022-08-16,49.742791840856555,261.8757591230772,155.93248951762965,149.24774449112653,34.57242158370772,25.80839165986505,56.2930104150056,60.100163585858766,84.47664927449537,113.86288778144772
2022-08-17,50.30961982770288,260.1778778915741,149.0792534682696,153.03479823452864,34.70395113212038,25.61244170598675,57.25805093674202,61.93278416701732,79.74272725541978,114.8518180462205
2022-08-18,48.87413623923566,262.7750281414208,149.46067930483534,154.98056384865197,34.357433835795376,24.65287664268107,56.74230684003677,62.43672830253679,81.36213032587565,112.16007894016577
2022-08-19,49.87807006381405,259.37013495854256,150.54411941517685,153.4000908022893,34.48261214156425,25.09262362878961,55.34983465462575,61.587706307607306,81.66310932861042,117.5473152002173
2022-08-20,49.01698532497764,269.9531309854329,156.57920223891762,153.1015400152153,34.276990583164675,24.74530899765608,55.27433467908695,59.85497384221367,81.53859102447926,121.06640034756397
2022-08-21,48.41791437418295,268.65344539411024,151.25193787177565,154.2469296502987,34.45830330765463,24.776835689181755,55.03463526025779,59.50451349080914,82.35707578229545,120.99662590307229
2022-08-22,48.722919996327796,269.8085628863042,154.65034895640096,156.33541486852823,34.59121714540949,25.52926955238781,55.49722176441765,61.05753688921178,83.3567961501835,116.53930602832806
2022-08-23,49.9944271919605,270.53799703456497,154.48965248740586,157.21510908107538,34.352549396074146,25.645187171848626,54.84027221819977,62.613615398103235,83.16742932553963,115.64758491775758
2022-08-24,49.06960446492166,271.9922783075181,155.0677747049309,158.43643344125707,33.64677497191954,24.823935341057272,55.52642416473572,64.47279128897243,81.46024547847716,119.32388583400741
2022-08-25,49.34823253202989,271.9538571975131,153.83483487072692,154.04927150060007,34.3114525540928,24.438863297728478,54.660426639865754,65.75183644800008,78.3924796025214,115.68785360966518
2022-08-26,49.3303346747213,273.5490538319899,155.3262163612553,153.11943473964664,36.0478657306911,24.327474595923523,54.4081292491356,64.70376970601835,78.58674685425623,117.11072450943811
2022-08-27,50.51779283946701,265.4012078035001,154.56202585826932,154.48741482731174,36.47110915435619,24.33066084205107,54.99837471797824,63.65690943745125,81.0353612509057,119.43567243560513
2022-08-28,49.15893717284699,259.69453485383184,151.32573892603716,156.5821713899988,35.53400022230332,24.16958002592942,55.498534773579074,63.57267105938591,81.45494211808825,116.88977516533252
2022-08-29,49.74378534822356,256.509579310164,150.3432726840732,157.32666239327511,35.60725585323916,24.181171765701833,54.66536099794991,63.19180793570193,81.45849940339306,113.67510709057113
2022-08-30,49.28362253636816,258.4984513637186,146.5021926907025,160.96588501388757,36.511404738760326,23.578987766672764,56.14965634472172,63.01034433216193,82.14033076274119,112.54596985982467
2022-08-31,50.19344239335198,260.59794486332754,144.11668794514597,157.2147295910003,35.4450508737019,23.667617303619856,56.79253780549392,63.83069576352816,81.94651064004518,109.94166409528215
2022-09-01,49.5087287517007,266.6039386049182,142.71982667287048,157.6656768715237,34.68252115144922,23.826939677836084,56.27267645005092,65.16694377922492,83.2143177360925,108.85168936191472
2022-09-02,49.38330925224963,263.6653434004389,138.66820147717803,154.96189205086517,34.82001468467444,23.981938446715272,56.43986021237497,64.7736833599518,84.76720775604058,108.99002223504935
2022-09-03,50.07788927776345,254.31168281349218,127.78995770986711,155.84141864556864,33.8278074649784,23.880038373567984,56.098853917054946,66.83011903967702,85.44533957414198,109.35156181542278
2022-09-04,50.91618428512769,256.1859476419271,126.62022723829169,159.18102522587768,33.0769991917696,24.03442147841697,54.36251608090095,67.10271088518111,85.77514088365359,113.01802118339445
2022-09-05,49.322534301929785,253.10717063048727,128.70359195424703,160.24854811886271,33.19627819251686,23.57481810890761,53.72014864192072,68.7736234214811,85.68677671663266,113.86646938519942
2022-09-06,49.20890669598459,247.11822208291167,131.1072870750506,161.86139329861723,34.727049429799976,23.09597518290651,54.6039234338349,66.96963080506222,85.95642712085929,116.09029653775954
